NB551104	165	Plate_388_Q7	A01	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	B01	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	C01	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	D01	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	E01	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	F01	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	G01	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	H01	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	A02	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	B02	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	C02	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	D02	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	E02	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	F02	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	G02	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	H02	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	A03	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	B03	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	C03	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	D03	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	E03	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	F03	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	G03	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	H03	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	A04	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	B04	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	C04	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	D04	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	E04	Q7	02232_CB_facs_presort_Plate_3
