"","logFC","logCPM","F","PValue","FDR","mean1","mean2","frac1","frac2"
"FBgn0267663",2.26000468828863,3.60944755372896,2.62772733193916,0.142869391456073,0.472664462245315,3.15153892320358,16.2274489506012,0.25,1
"FBgn0267636",2.35382052392572,2.38524624244346,9.43076090248901,0.142919452069061,0.472741784220219,0.027952298887626,1.37190076319052,0.25,1
"FBgn0050414",-2.50382280940307,3.15284588093446,2.62605123135187,0.142980845965491,0.472856557988562,5.78289665496526,0.772673935359886,0.75,1
"FBgn0051806",1.87509400179736,4.17653767989819,2.62526561376058,0.1430331262023,0.472941154456101,6.92271236865568,26.2983099446053,0.75,1
"FBgn0267803",2.13838757522944,2.50566155004678,6.34422170209406,0.143191570976793,0.473376688449409,0.283292634712104,2.24302522496756,0.5,1
"FBgn0053341",-4.47435438400635,3.68152681575516,2.62138727892816,0.143291587141871,0.473618936936734,11.7580369612999,0.249207267351962,0.5,1
"FBgn0265818",-3.07382731441302,2.64104167439383,2.69794596460121,0.143444060083791,0.473888816886319,2.15951525245849,0,0.5,0
"FBgn0029645",2.34084918362094,2.40613181852607,17.1889045501646,0.143447948015678,0.473888816886319,0.0627951067172027,1.53303489580097,0.5,1
"FBgn0052496",2.324352610142,2.36741415997658,21.8352461200138,0.143472679469651,0.473888816886319,0.00591547206863159,1.22121505283344,0.25,1
"FBgn0030228",1.70367519063021,4.15941814304821,2.61794505808462,0.14352150194864,0.473888816886319,7.36218088195749,24.7552883253062,0.75,1
"FBgn0030011",-1.44792248485412,4.11178899950071,2.61781031661213,0.14353051159626,0.473888816886319,15.9331939955496,5.64673057155163,1,1
"FBgn0026777",1.16979487107771,5.34160084488751,2.61776172879636,0.143533760661384,0.473888816886319,25.2020614940091,57.123054246922,1,1
"FBgn0031882",-0.889049924576927,5.76563307517455,2.61349882044399,0.14381920015859,0.474424384390213,58.6013268664408,31.5327635329513,1,1
"FBgn0045827",1.77276127645333,2.70794218856864,2.60934355782572,0.144098154760415,0.474424384390213,0.839218991210992,3.67661516626314,0.5,1
"FBgn0264364",1.77276127645333,2.70794218856864,2.60934355782572,0.144098154760415,0.474424384390213,0.839218991210992,3.67661516626314,0.5,1
"FBgn0050419",0.843722843329434,5.7606808528222,2.60692845101574,0.144260616653622,0.474424384390213,39.0922497588831,70.3549373029919,1,1
"FBgn0033208",1.74423176490495,2.85902126688934,2.6063257862052,0.144301195099798,0.474424384390213,1.26107521422837,5.01255367514105,0.75,1
"FBgn0039254",1.14441799134007,3.9832645493086,2.60574232245596,0.144340495091656,0.474424384390213,7.81312205160558,17.6500577403104,1,1
"FBgn0027518",1.63580636167808,2.7719542093431,5.35605931331476,0.144340875618411,0.474424384390213,1.10775590222298,4.06304092216525,1,1
"FBgn0038388",1.90028614304221,3.55291919345915,2.60553943633137,0.144354164079186,0.474424384390213,3.55675920000659,14.008587976716,1,1
"FBgn0030834",2.25282922462575,2.45259558920162,11.2548995800734,0.144413183477096,0.474424384390213,0.158911148982282,1.86939190038394,0.5,1
