"","logFC","logCPM","F","PValue","FDR","mean1","mean2","frac1","frac2"
"FBgn0053189",-0.157791066335537,4.17511776988863,0.00709084146587096,0.935100055173034,1,13.8156370694058,12.3524410893714,0.25,1
"FBgn0033929",0.0808538403000485,3.28919889791105,0.00697869135841993,0.935613973681222,1,4.92152387066006,5.24804511366401,1,1
"FBgn0029851",-0.117748897133208,2.56978328396826,0.0121064481672689,0.935767132540532,1,1.24864450662896,1.12169906775032,0.75,1
"FBgn0028539",0.0647580867903464,4.32884073667409,0.00694405580345585,0.935773528161955,1,15.1776401348056,15.8413783475878,1,1
"FBgn0283437",-0.10694025148461,3.47311463063812,0.00693801103891906,0.935801415452408,1,6.53449375349561,6.04427954019554,1,1
"FBgn0033169",-0.102526379610037,3.21152065058686,0.0069030875567001,0.93596277387198,1,4.6874797272271,4.30013054868716,0.75,1
"FBgn0052351",0.129015458630999,2.44475684325257,0.0552989495165542,0.936021878506127,1,0.684673273518584,0.772798238870916,1,1
"FBgn0036740",0.0913794049137959,5.35033344687564,0.00682387799458406,0.936330280534343,1,35.2217128755603,37.6255669094003,1,1
"FBgn0038763",0.095702924371062,4.29306841830724,0.00680566142392754,0.936415103054054,1,14.549871452199,15.5544863344132,1,1
"FBgn0031168",-0.0663873231444361,4.76292476977102,0.00679558888204472,0.936462053336922,1,22.765608331099,21.7243994516618,1,1
"FBgn0003655",0.144226513197584,2.33908789637436,0.025602596326574,0.93669673653375,1,0.29830006087089,0.373864173961242,0.25,1
"FBgn0259823",0.0542132525194731,5.76186109130032,0.00674233478378765,0.93671086695936,1,48.9621123244802,50.777350013079,1,1
"FBgn0027873",0.10789184122074,2.72340912890331,0.00768992543151578,0.936746663406554,1,1.78574499398851,1.99394226112662,0.5,1
"FBgn0035918",-0.11560469214965,2.4878329949009,0.00825255329419612,0.936747992908152,1,0.883852032210043,0.822440806723661,0.25,1
"FBgn0015794",0.0861159702106347,3.90551470743288,0.00670906053650923,0.936866833647671,1,10.0520646533323,10.6807493358212,1,1
"FBgn0051357",0.0922934801863654,4.94940801795545,0.00669594997046767,0.93692839392455,1,25.6977195014277,27.3093875721751,1,1
"FBgn0032382",0.0650679172468378,3.85161944430066,0.00667430211119122,0.937030173872569,1,9.54110284467041,10.0080530842997,1,1
"FBgn0032699",0.105093566188448,3.75667283845043,0.00665895902199367,0.93710241194713,1,8.58974648089822,9.23545017951758,0.75,1
"FBgn0267712",0.115510751507585,2.26655200106938,0.062236042658822,0.937212090329826,1,0.0699582440228901,0.0996402885941463,0.25,0.5
"FBgn0036403",0.116463521487721,2.26620758609906,0.0635941921444379,0.937212093023608,1,0.0662889024157532,0.0997823497496087,0.25,0.5
"FBgn0051184",0.117843498736111,2.95169892155571,0.00663569128535681,0.937212120899372,1,2.85898035922331,3.20431822352918,0.5,1
"FBgn0287617",0.0470706236122049,4.19654848925599,0.00657591355592892,0.937494868661554,1,13.4543802586024,13.9087168387442,1,1
"FBgn0030743",-0.0922471995667764,5.011658794474,0.00652823434385983,0.937721320079958,1,28.1443926754237,26.3504918556119,1,1
"FBgn0266142",-0.068241932344854,3.52161399395117,0.00651828442793762,0.937768681951328,1,6.8935954703602,6.53114467869127,1,1
"FBgn0035405",0.0825528146936572,3.35282743222176,0.00643540693445153,0.938164604481991,1,5.39604570755931,5.70822441556793,1,1
"FBgn0284249",0.0880178191872304,4.11145124767282,0.00637984253448044,0.938431486488945,1,12.3499541985622,13.0883536764192,1,1
"FBgn0036725",-0.0371128922466719,5.92998298628628,0.00633968692958051,0.938625087730152,1,56.7391703827597,55.2637201006139,1,1
"FBgn0259200",-0.0887115446198299,3.49422272127925,0.00629962564405668,0.938818850578838,1,6.67541997058629,6.25684976274645,1,1
"FBgn0034910",0.0912921469078953,3.76895940582994,0.006278291473433,0.938922289960453,1,8.75574051612945,9.29765432931119,1,1
"FBgn0035730",-0.0909219671019664,3.24094501717548,0.0061981860771753,0.93931227222815,1,4.82040591456851,4.51112034088355,1,1
"FBgn0053502",0.0615126200615289,2.24740698195527,0.132492355802907,0.939331084101813,1,0.0116056216741786,0.0249455874374022,0.5,0.5
"FBgn0035063",-0.129242736565307,4.30388350559577,0.00618558215972988,0.93937386325337,1,15.5651083423861,14.1213403342284,0.5,1
"FBgn0260223",-0.069276491713065,4.59028158542091,0.00613009677793987,0.939645755682347,1,19.7288314682155,18.7326869659724,1,1
"FBgn0085470",0.0429436156327915,5.24358418146256,0.00611292313100037,0.939730161795805,1,32.7859505805575,33.8246144741277,1,1
"FBgn0039869",-0.113736725210458,3.43950436334787,0.00601810090595632,0.940198364652545,1,6.33716487621025,5.78261723676931,0.5,1
"FBgn0032020",-0.068864117598554,3.88753170993183,0.00601110736038434,0.940233043187646,1,10.1743532892499,9.73400677537697,1,1
"FBgn0035121",-0.0572986634804656,4.13701960436292,0.0059522656045994,0.940525626839196,1,13.0300952328531,12.5133443726042,1,1
"FBgn0004403",0.0554503370417717,6.39590473232433,0.00594536119339539,0.940560053469516,1,78.3993652974941,81.5574416456286,1,1
"FBgn0263469",-0.100541558466517,4.24893703894213,0.00586219967758101,0.940976303330685,1,14.5925614206493,13.6053920771425,0.75,1
"FBgn0261274",-0.0666051046145983,3.43981620581449,0.00579966752738359,0.94129125788922,1,6.17924767428358,5.92109651807419,1,1
"FBgn0004926",0.117750041603315,3.83775787921786,0.00572711777833388,0.94165881734482,1,9.19586479293375,10.1075157964496,1,1
"FBgn0014127",-0.130100727244643,3.6799995616446,0.00570200762647413,0.941786578473925,1,8.22485775563923,7.57873504755113,0.5,1
"FBgn0010173",0.07440854631293,3.86745671485239,0.00569707141323841,0.941811727337968,1,9.7333006978828,10.2212625820502,1,1
"FBgn0265081",0.0908766369028198,2.25710338007155,0.0718735028947284,0.941849987196653,1,0.0417517437973669,0.0623639685935054,0.25,0.5
"FBgn0267481",0.0908766369028198,2.25710338007155,0.0718735028947284,0.941849987196653,1,0.0417517437973669,0.0623639685935054,0.25,0.5
"FBgn0016975",0.0290341670382952,7.15213685380415,0.00568207986259873,0.941888173114962,1,136.613762233322,139.3446507171,1,1
"FBgn0016976",0.0290341670382952,7.15213685380415,0.00568207986259873,0.941888173114962,1,136.613762233322,139.3446507171,1,1
"FBgn0039051",0.0885720135327385,4.32026809061596,0.00563243414632117,0.942142056693904,1,14.9138416148386,15.8899554567745,1,1
"FBgn0020909",-0.111598866581726,2.96776818601378,0.00561577860260623,0.942227483675334,1,3.17597353120124,2.91636075168866,0.75,1
"FBgn0037828",0.111758923158868,2.48088688651966,0.00988852831267358,0.942238489847633,1,0.823179325957283,0.909555028665808,0.5,1
"FBgn0035143",-0.129749730300763,2.3151713385466,0.0235196650319804,0.942278294332136,1,0.2599095602522,0.211806643840292,0.25,1
"FBgn0265298",-0.0437963030098844,5.28708523764653,0.00554663561193965,0.942583491566615,1,34.6311233066401,33.6158976604187,1,1
"FBgn0265853",0.0674499426558258,3.56118124791662,0.00554421575812105,0.942595991391603,1,6.92615363998579,7.30390740227332,1,1
"FBgn0261797",0.0365093982520195,5.27058670110987,0.00550279798798757,0.942810363196815,1,33.5926917487748,34.4495149528175,1,1
"FBgn0035476",0.115054265877711,2.27719960618545,0.0468705125381878,0.942846056517242,1,0.104937366034335,0.137094185039115,0.25,1
"FBgn0035239",0.115157835794269,2.27715937611762,0.0671607712028695,0.942846056687483,1,0.104504680730577,0.137094185039115,0.5,1
"FBgn0037723",0.0746792324871055,3.20701031640446,0.00548940459899082,0.942879858839469,1,4.38432342201876,4.67362181211532,1,1
"FBgn0250851",-0.0549821619794282,5.0781988067404,0.00543813797533602,0.94314666262596,1,29.4740495109579,28.306340945094,1,1
"FBgn0025592",-0.0722214294044092,4.03981451212299,0.00539698976990643,0.943361724467269,1,11.919688632584,11.3157075685869,1,1
"FBgn0033264",0.0936702162718442,2.99217484891184,0.00539611717321992,0.943366294025123,1,3.10834488088731,3.39038018593259,0.5,1
